880042,I davened my ???? quota with a ????
880043,I davened my ????? quota
880044,I participated in ???? ??? ??????
880045,I shook the ???? and ????? before eating
880046,"I davened my ?????, ????, & ??? quotas with a ????"
880047,I had a Rev'iis of grape juice
880048,"I ate & drank in the ???? and said ""???? ?????"""
880049,I learned ???? for at least 15 minutes
880050,I davened my ???? quota with a ????
880051,I davened my ????? quota
880052,I participated in ???? ??? ??????
880053,I shook the ???? and ????? before eating
880054,"I davened my ?????, ????, & ??? quotas with a ????"
880055,I had a Rev'iis of grape juice
880056,"I ate & drank in the ???? and said ""???? ?????"""
880057,I learned ???? for at least 15 minutes
880058,I davened my ???? quota with a ????
880059,I davened my ????? quota
880060,I participated in ???? ??? ??????
880061,I shook the ???? and ?????
880062,"I davened my ?????, ????, & ??? quotas with a ????"
880063,I had a Rev'iis of grape juice
880064,"I ate & drank in the ???? and said ""???? ?????"""
880065,I learned ???? for at least 15 minutes
880066,I davened my ???? quota with a ????
880067,I davened my ????? quota
880068,I participated in ???? ??? ??????
880069,I stayed up at night and said ?????
880070,I shook the ???? and ????? before eating
880071,"I davened my ?????, ????, & ??? quotas with a ????"
880072,I had a Rev'iis of grape juice
880073,"I ate & drank in the ???? and said ""???? ?????"""
880074,I learned ???? for at least 15 minutes
880075,"I ate ?????? and ""klapped Hoshanas"""
880076,I helped prepare for ??? ???
880077,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
880078,I went to ??? and davened my ???? and ????? quotas nicely
880079,I participated in ????? and said ??? ????
880080,I went to ??? and davened my ????? and ???? quotas nicely
880081,I followed ????? ????? inside
880082,I went under the ???? for Duchening
880083,"I started saying ""???? ???? ?????? ????"""
880084,I ate and drank in the ????
880085,"I helped set up, serve, or clean up by any meal"
880086,I said a ??? ???? during any meal
880087,I went on Tahalucha
880088,I went to ??? and davened my ???? & ????? quotas nicely
880089,I participated in ????? and said ??? ????
880090,I went to ??? and davened my ????? and ???? quotas nicely
880091,I went under the ???? for Duchening
880092,I participated in ????? and said ??? ????
880093,I had an ???-? with all the kinderlach
880094,I followed along by ????? ?????
880095,"I said ""??? ??? ??????"" after we finished reading the whole ????"
880096,"I helped set up, serve, or clean up by any meal"
880097,I said a ??? ???? during any meal
880098,"I went to a Farbrengen on ??? ?????? and extended Yom Tov into the week, and sang the Rebbaims niggunim."
880099,I did something special on ??? ?????? because this ??? will affect my whole year.
880100,I did Kapparos (anytime before ??? ?????)
880101,I went to the ????
880102,I asked my friends for forgiveness
880103,I asked for Lekach- honey cake
880104,I gave extra ????
880105,I ate the first ????? (with kreplach)
880106,"I got ????? and said ""???? ????"""
880107,I davened my ???? quota with ?? ???
880108,I ate the ????? ??????
880109,I received a ???? ?????
880110,I listened to the Rebbe's Brocha to Klal Yisrael after Mincha
880111,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
880112,I went to ??? for ?? ???? and davened my quota nicely
880113,I said extra ?????? after ?????
880114,I fasted part of the day
880115,I behaved extra well because my parents were fasting
880116,I went to ??? and davened my ????? quota nicely
880117,I followed ????? ????? inside
880118,I davened my ???? quota nicely
880119,"I bowed down for ""Koyrim"""
880120,I went under the ???? for duchening
880121,I listened to ????? ????? & ????? ????
880122,I davened my ???? & ????? quotas nicely
880123,"I said "" ...???, ???? ??, ?' ???"" out loud"
880124,I sang Napolean's March before ???? blowing
880125,"I heard the ???? and said ""???? ??? ????????"""
880126,I spoke about or helped build the ???? on ????? ??? ?????
880127,I learned something about the ??? ???''?
880128,"I sang a niggun connected to the ??? ???''?- ""Lechatchilla Arriber"""
880129,I took part of a Farbrengen and told a story about the ??? ???''?
880130,I helped prepare for ??? ???
880131,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
880132,I went to ??? and davened my ????? quota nicely
880133,"I ate & drank in the ???? and said ""???? ?????"""
880134,I said a ??? ???? during any meal
880135,I shook ???? and ????? before eating
880136,I went to ??? and davened my ????? and ???? quotas nicely
880137,I followed along by ????? ?????
880138,I went under the ???? for Duchening
880139,I went to ??? & davened my ???? quota nicely
880140,I davened my ????? quota nicely
880141,I shook ???? and ????? before eating
880142,I went to ??? and davened my ????? and ???? quotas
880143,I followed along by ????? ?????
880144,I went under a ???? for Duchening
880145,"I ate & drank in the ???? and said ""???? ?????"""
880146,"I helped set up, serve, or clean up by any meal"
880147,I said a ??? ???? during any meal
880148,I went to ??? & davened my ???? & ????? quotas nicely
880149,I davened my ????? quota nicely
880150,"I davened my ?????, ????, & ??? quotas with a ????"
880151,I had a Rev'iis of grape juice
880152,"I ate & drank in the ???? and said ""???? ?????"""
880153,I learned ???? for at least 15 minutes
880154,I davened my ???? quota with a ????
880155,I davened my ????? quota
880156,I participated in ???? ??? ??????
880157,I shook the ???? and ????? before eating
880158,"I davened my ?????, ????, & ??? quotas with a ????"
880159,I had a Rev'iis of grape juice
880160,"I ate & drank in the ???? and said ""???? ?????"""
880161,I learned ???? for at least 15 minutes
880162,I davened my ???? quota with a ????
880163,I davened my ????? quota
880164,I participated in ???? ??? ??????
880165,I shook the ???? and ????? before eating
880166,"I davened my ?????, ????, & ??? quotas with a ????"
880167,I had a Rev'iis of grape juice
880168,"I ate & drank in the ???? and said ""???? ?????"""
880169,I learned ???? for at least 15 minutes
880170,I davened my ???? quota with a ????
880171,I davened my ????? quota
880172,I participated in ???? ??? ??????
880173,I shook the ???? and ?????
880174,"I davened my ?????, ????, & ??? quotas with a ????"
880175,I had a Rev'iis of grape juice
880176,"I ate & drank in the ???? and said ""???? ?????"""
880177,I learned ???? for at least 15 minutes
880178,I davened my ???? quota with a ????
880179,I davened my ????? quota
880180,I participated in ???? ??? ??????
880181,I stayed up at night and said ?????
880182,I shook the ???? and ????? before eating
880183,"I davened my ?????, ????, & ??? quotas with a ????"
880184,I had a Rev'iis of grape juice
880185,"I ate & drank in the ???? and said ""???? ?????"""
880186,I learned ???? for at least 15 minutes
880187,"I ate ?????? and ""klapped Hoshanas"""
880188,I helped prepare for ??? ???
880189,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
880190,I went to ??? and davened my ???? and ????? quotas nicely
880191,I participated in ????? and said ??? ????
880192,I went to ??? and davened my ????? and ???? quotas nicely
880193,I followed ????? ????? inside
880194,I went under the ???? for Duchening
880195,"I started saying ""???? ???? ?????? ????"""
880196,I ate and drank in the ????
880197,"I helped set up, serve, or clean up by any meal"
880198,I said a ??? ???? during any meal
880199,I went on Tahalucha
880200,I went to ??? and davened my ???? & ????? quotas nicely
880201,I participated in ????? and said ??? ????
880202,I went to ??? and davened my ????? and ???? quotas nicely
880203,I went under the ???? for Duchening
880204,I participated in ????? and said ??? ????
880205,I had an ???-? with all the kinderlach
880206,I followed along by ????? ?????
880207,"I said ""??? ??? ??????"" after we finished reading the whole ????"
880208,"I helped set up, serve, or clean up by any meal"
880209,I said a ??? ???? during any meal
880210,"I went to a Farbrengen on ??? ?????? and extended Yom Tov into the week, and sang the Rebbaims niggunim."
880211,I did something special on ??? ?????? because this ??? will affect my whole year.
880212,I did Kapparos (anytime before ??? ?????)
880213,I went to the ????
880214,I asked my friends for forgiveness
880215,I asked for Lekach- honey cake
880216,I gave extra ????
880217,I ate the first ????? (with kreplach)
880218,"I got ????? and said ""???? ????"""
880219,I davened my ???? quota with ?? ???
880220,I ate the ????? ??????
880221,I received a ???? ?????
880222,I listened to the Rebbe's Brocha to Klal Yisrael after Mincha
880223,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
880224,I went to ??? for ?? ???? and davened my quota nicely
880225,I said extra ?????? after ?????
880226,I fasted part of the day
880227,I behaved extra well because my parents were fasting
880228,I went to ??? and davened my ????? quota nicely
880229,I followed ????? ????? inside
880230,I davened my ???? quota nicely
880231,"I bowed down for ""Koyrim"""
880232,I went under the ???? for duchening
880233,I listened to ????? ????? & ????? ????
880234,I davened my ???? & ????? quotas nicely
880235,"I said "" ...???, ???? ??, ?' ???"" out loud"
880236,I sang Napolean's March before ???? blowing
880237,"I heard the ???? and said ""???? ??? ????????"""
880238,I spoke about or helped build the ???? on ????? ??? ?????
880239,I learned something about the ??? ???''?
880240,"I sang a niggun connected to the ??? ???''?- ""Lechatchilla Arriber"""
880241,I took part of a Farbrengen and told a story about the ??? ???''?
880242,I helped prepare for ??? ???
880243,"I reminded all the girls in my family to give ???? and light candles using their own candlesticks, and in their ??? clothing"
880244,I went to ??? and davened my ????? quota nicely
880245,"I ate & drank in the ???? and said ""???? ?????"""
880246,I said a ??? ???? during any meal
880247,I shook ???? and ????? before eating
880248,I went to ??? and davened my ????? and ???? quotas nicely
